preprocessing...
Using Bigram: True
Correct !!! 3454  th article is classified as World      ,actually is  World     
Correct !!! 3455  th article is classified as World      ,actually is  World     
Wrong   !!! 3456  th article is classified as Sci/Tech   ,actually is  Business  
Correct !!! 3457  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3458  th article is classified as Sports     ,actually is  Sports    
Wrong   !!! 3459  th article is classified as World      ,actually is  Business  
Correct !!! 3460  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3461  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3462  th article is classified as World      ,actually is  World     
Correct !!! 3463  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3464  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3465  th article is classified as Sports     ,actually is  Sports    
Wrong   !!! 3466  th article is classified as World      ,actually is  Business  
Correct !!! 3467  th article is classified as Business   ,actually is  Business  
Correct !!! 3468  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3469  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3470  th article is classified as Business   ,actually is  Business  
Correct !!! 3471  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3472  th article is classified as Business   ,actually is  Business  
Correct !!! 3473  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3474  th article is classified as World      ,actually is  World     
Correct !!! 3475  th article is classified as World      ,actually is  World     
Correct !!! 3476  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3477  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3478  th article is classified as World      ,actually is  World     
Correct !!! 3479  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3480  th article is classified as World      ,actually is  World     
Correct !!! 3481  th article is classified as World      ,actually is  World     
Correct !!! 3482  th article is classified as World      ,actually is  World     
Correct !!! 3483  th article is classified as Business   ,actually is  Business  
Correct !!! 3484  th article is classified as World      ,actually is  World     
Correct !!! 3485  th article is classified as World      ,actually is  World     
Correct !!! 3486  th article is classified as World      ,actually is  World     
Correct !!! 3487  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3488  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3489  th article is classified as Business   ,actually is  Business  
Correct !!! 3490  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3491  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3492  th article is classified as World      ,actually is  World     
Wrong   !!! 3493  th article is classified as World      ,actually is  Business  
Correct !!! 3494  th article is classified as World      ,actually is  World     
Correct !!! 3495  th article is classified as World      ,actually is  World     
Correct !!! 3496  th article is classified as Business   ,actually is  Business  
Correct !!! 3497  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3498  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3499  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3500  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3501  th article is classified as World      ,actually is  World     
Correct !!! 3502  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3503  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3504  th article is classified as World      ,actually is  World     
Correct !!! 3505  th article is classified as World      ,actually is  World     
Correct !!! 3506  th article is classified as World      ,actually is  World     
Correct !!! 3507  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3508  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3509  th article is classified as Business   ,actually is  Business  
Correct !!! 3510  th article is classified as World      ,actually is  World     
Correct !!! 3511  th article is classified as World      ,actually is  World     
Correct !!! 3512  th article is classified as World      ,actually is  World     
Correct !!! 3513  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3514  th article is classified as World      ,actually is  World     
Correct !!! 3515  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3516  th article is classified as World      ,actually is  World     
Correct !!! 3517  th article is classified as World      ,actually is  World     
Correct !!! 3518  th article is classified as World      ,actually is  World     
Correct !!! 3519  th article is classified as World      ,actually is  World     
Correct !!! 3520  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3521  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3522  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3523  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3524  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3525  th article is classified as World      ,actually is  World     
Correct !!! 3526  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3527  th article is classified as World      ,actually is  World     
Correct !!! 3528  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3529  th article is classified as World      ,actually is  World     
Correct !!! 3530  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3531  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3532  th article is classified as World      ,actually is  World     
Correct !!! 3533  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3534  th article is classified as World      ,actually is  World     
Correct !!! 3535  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3536  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3537  th article is classified as World      ,actually is  World     
Correct !!! 3538  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Wrong   !!! 3539  th article is classified as Sci/Tech   ,actually is  Business  
Wrong   !!! 3540  th article is classified as World      ,actually is  Sports    
Correct !!! 3541  th article is classified as World      ,actually is  World     
Correct !!! 3542  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3543  th article is classified as Business   ,actually is  Business  
Correct !!! 3544  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3545  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3546  th article is classified as World      ,actually is  World     
Wrong   !!! 3547  th article is classified as Sci/Tech   ,actually is  World     
Correct !!! 3548  th article is classified as World      ,actually is  World     
Wrong   !!! 3549  th article is classified as Sci/Tech   ,actually is  Business  
Correct !!! 3550  th article is classified as World      ,actually is  World     
Correct !!! 3551  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3552  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3553  th article is classified as World      ,actually is  World     
Correct !!! 3554  th article is classified as Business   ,actually is  Business  
Wrong   !!! 3555  th article is classified as World      ,actually is  Business  
Correct !!! 3556  th article is classified as World      ,actually is  World     
Wrong   !!! 3557  th article is classified as Sci/Tech   ,actually is  Business  
Correct !!! 3558  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3559  th article is classified as World      ,actually is  World     
Correct !!! 3560  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3561  th article is classified as Sports     ,actually is  Sports    
Wrong   !!! 3562  th article is classified as Business   ,actually is  World     
Correct !!! 3563  th article is classified as Sports     ,actually is  Sports    
Wrong   !!! 3564  th article is classified as Sports     ,actually is  World     
Correct !!! 3565  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3566  th article is classified as World      ,actually is  World     
Correct !!! 3567  th article is classified as Business   ,actually is  Business  
Correct !!! 3568  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3569  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3570  th article is classified as World      ,actually is  World     
Wrong   !!! 3571  th article is classified as Sports     ,actually is  World     
Correct !!! 3572  th article is classified as Business   ,actually is  Business  
Correct !!! 3573  th article is classified as World      ,actually is  World     
Correct !!! 3574  th article is classified as Business   ,actually is  Business  
Correct !!! 3575  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3576  th article is classified as Business   ,actually is  Business  
Correct !!! 3577  th article is classified as Business   ,actually is  Business  
Correct !!! 3578  th article is classified as Business   ,actually is  Business  
Wrong   !!! 3579  th article is classified as World      ,actually is  Sports    
Correct !!! 3580  th article is classified as World      ,actually is  World     
Wrong   !!! 3581  th article is classified as World      ,actually is  Business  
Wrong   !!! 3582  th article is classified as Business   ,actually is  World     
Wrong   !!! 3583  th article is classified as World      ,actually is  Business  
Correct !!! 3584  th article is classified as Business   ,actually is  Business  
Correct !!! 3585  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3586  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3587  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3588  th article is classified as World      ,actually is  World     
Correct !!! 3589  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3590  th article is classified as Business   ,actually is  Business  
Wrong   !!! 3591  th article is classified as Sci/Tech   ,actually is  World     
Correct !!! 3592  th article is classified as Business   ,actually is  Business  
Correct !!! 3593  th article is classified as Business   ,actually is  Business  
Correct !!! 3594  th article is classified as Business   ,actually is  Business  
Correct !!! 3595  th article is classified as World      ,actually is  World     
Correct !!! 3596  th article is classified as Business   ,actually is  Business  
Correct !!! 3597  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3598  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3599  th article is classified as World      ,actually is  World     
Correct !!! 3600  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3601  th article is classified as Business   ,actually is  Business  
Correct !!! 3602  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3603  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3604  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3605  th article is classified as World      ,actually is  World     
Correct !!! 3606  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3607  th article is classified as World      ,actually is  World     
Correct !!! 3608  th article is classified as Business   ,actually is  Business  
Correct !!! 3609  th article is classified as World      ,actually is  World     
Correct !!! 3610  th article is classified as World      ,actually is  World     
Correct !!! 3611  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3612  th article is classified as World      ,actually is  World     
Correct !!! 3613  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3614  th article is classified as World      ,actually is  World     
Correct !!! 3615  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3616  th article is classified as World      ,actually is  World     
Wrong   !!! 3617  th article is classified as World      ,actually is  Business  
Wrong   !!! 3618  th article is classified as Sci/Tech   ,actually is  Business  
Correct !!! 3619  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3620  th article is classified as World      ,actually is  World     
Correct !!! 3621  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3622  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3623  th article is classified as World      ,actually is  World     
Correct !!! 3624  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3625  th article is classified as Business   ,actually is  Business  
Correct !!! 3626  th article is classified as World      ,actually is  World     
Correct !!! 3627  th article is classified as Sports     ,actually is  Sports    
Wrong   !!! 3628  th article is classified as Sci/Tech   ,actually is  World     
Correct !!! 3629  th article is classified as Business   ,actually is  Business  
Correct !!! 3630  th article is classified as World      ,actually is  World     
Correct !!! 3631  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3632  th article is classified as Business   ,actually is  Business  
Correct !!! 3633  th article is classified as Business   ,actually is  Business  
Correct !!! 3634  th article is classified as World      ,actually is  World     
Correct !!! 3635  th article is classified as Business   ,actually is  Business  
Correct !!! 3636  th article is classified as Business   ,actually is  Business  
Correct !!! 3637  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3638  th article is classified as World      ,actually is  World     
Wrong   !!! 3639  th article is classified as Sports     ,actually is  World     
Correct !!! 3640  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3641  th article is classified as Business   ,actually is  Business  
Correct !!! 3642  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3643  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Wrong   !!! 3644  th article is classified as World      ,actually is  Sci/Tech  
Correct !!! 3645  th article is classified as World      ,actually is  World     
Correct !!! 3646  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3647  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3648  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3649  th article is classified as World      ,actually is  World     
Correct !!! 3650  th article is classified as World      ,actually is  World     
Correct !!! 3651  th article is classified as World      ,actually is  World     
Correct !!! 3652  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3653  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3654  th article is classified as Business   ,actually is  Business  
Correct !!! 3655  th article is classified as World      ,actually is  World     
Correct !!! 3656  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3657  th article is classified as Business   ,actually is  Business  
Correct !!! 3658  th article is classified as World      ,actually is  World     
Correct !!! 3659  th article is classified as Business   ,actually is  Business  
Correct !!! 3660  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3661  th article is classified as World      ,actually is  World     
Wrong   !!! 3662  th article is classified as Sports     ,actually is  World     
Correct !!! 3663  th article is classified as World      ,actually is  World     
Correct !!! 3664  th article is classified as Business   ,actually is  Business  
Wrong   !!! 3665  th article is classified as Business   ,actually is  Sci/Tech  
Correct !!! 3666  th article is classified as World      ,actually is  World     
Correct !!! 3667  th article is classified as Sports     ,actually is  Sports    
Wrong   !!! 3668  th article is classified as Business   ,actually is  Sci/Tech  
Correct !!! 3669  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3670  th article is classified as World      ,actually is  World     
Correct !!! 3671  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Wrong   !!! 3672  th article is classified as Sci/Tech   ,actually is  Business  
Wrong   !!! 3673  th article is classified as Sci/Tech   ,actually is  Business  
Correct !!! 3674  th article is classified as World      ,actually is  World     
Correct !!! 3675  th article is classified as Business   ,actually is  Business  
Wrong   !!! 3676  th article is classified as Business   ,actually is  Sci/Tech  
Correct !!! 3677  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3678  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3679  th article is classified as World      ,actually is  World     
Wrong   !!! 3680  th article is classified as Business   ,actually is  Sci/Tech  
Correct !!! 3681  th article is classified as Business   ,actually is  Business  
Correct !!! 3682  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3683  th article is classified as Business   ,actually is  Business  
Correct !!! 3684  th article is classified as World      ,actually is  World     
Correct !!! 3685  th article is classified as Business   ,actually is  Business  
Correct !!! 3686  th article is classified as World      ,actually is  World     
Correct !!! 3687  th article is classified as World      ,actually is  World     
Wrong   !!! 3688  th article is classified as Business   ,actually is  Sci/Tech  
Wrong   !!! 3689  th article is classified as Sports     ,actually is  World     
Correct !!! 3690  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3691  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Wrong   !!! 3692  th article is classified as Business   ,actually is  Sci/Tech  
Correct !!! 3693  th article is classified as Business   ,actually is  Business  
Correct !!! 3694  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3695  th article is classified as Business   ,actually is  Business  
Correct !!! 3696  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3697  th article is classified as World      ,actually is  World     
Correct !!! 3698  th article is classified as World      ,actually is  World     
Correct !!! 3699  th article is classified as World      ,actually is  World     
Correct !!! 3700  th article is classified as Business   ,actually is  Business  
Correct !!! 3701  th article is classified as Business   ,actually is  Business  
Correct !!! 3702  th article is classified as Business   ,actually is  Business  
Wrong   !!! 3703  th article is classified as Business   ,actually is  Sci/Tech  
Correct !!! 3704  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3705  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3706  th article is classified as World      ,actually is  World     
Correct !!! 3707  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3708  th article is classified as World      ,actually is  World     
Correct !!! 3709  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3710  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3711  th article is classified as World      ,actually is  World     
Correct !!! 3712  th article is classified as Business   ,actually is  Business  
Wrong   !!! 3713  th article is classified as World      ,actually is  Business  
Correct !!! 3714  th article is classified as Business   ,actually is  Business  
Correct !!! 3715  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3716  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3717  th article is classified as Business   ,actually is  Business  
Correct !!! 3718  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3719  th article is classified as World      ,actually is  World     
Correct !!! 3720  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3721  th article is classified as Business   ,actually is  Business  
Correct !!! 3722  th article is classified as Sports     ,actually is  Sports    
Wrong   !!! 3723  th article is classified as Business   ,actually is  Sci/Tech  
Correct !!! 3724  th article is classified as Business   ,actually is  Business  
Correct !!! 3725  th article is classified as Business   ,actually is  Business  
Correct !!! 3726  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3727  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3728  th article is classified as World      ,actually is  World     
Correct !!! 3729  th article is classified as Business   ,actually is  Business  
Correct !!! 3730  th article is classified as Business   ,actually is  Business  
Correct !!! 3731  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3732  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3733  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3734  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3735  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3736  th article is classified as World      ,actually is  World     
Correct !!! 3737  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3738  th article is classified as World      ,actually is  World     
Correct !!! 3739  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3740  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3741  th article is classified as Sports     ,actually is  Sports    
Wrong   !!! 3742  th article is classified as Business   ,actually is  Sci/Tech  
Correct !!! 3743  th article is classified as Business   ,actually is  Business  
Correct !!! 3744  th article is classified as World      ,actually is  World     
Correct !!! 3745  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3746  th article is classified as Sports     ,actually is  Sports    
Wrong   !!! 3747  th article is classified as Sports     ,actually is  World     
Wrong   !!! 3748  th article is classified as Business   ,actually is  World     
Correct !!! 3749  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3750  th article is classified as World      ,actually is  World     
Wrong   !!! 3751  th article is classified as Sci/Tech   ,actually is  Business  
Correct !!! 3752  th article is classified as Business   ,actually is  Business  
Correct !!! 3753  th article is classified as Business   ,actually is  Business  
Correct !!! 3754  th article is classified as World      ,actually is  World     
Correct !!! 3755  th article is classified as Business   ,actually is  Business  
Correct !!! 3756  th article is classified as World      ,actually is  World     
Correct !!! 3757  th article is classified as World      ,actually is  World     
Correct !!! 3758  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3759  th article is classified as World      ,actually is  World     
Wrong   !!! 3760  th article is classified as Business   ,actually is  Sci/Tech  
Correct !!! 3761  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3762  th article is classified as World      ,actually is  World     
Correct !!! 3763  th article is classified as World      ,actually is  World     
Correct !!! 3764  th article is classified as Business   ,actually is  Business  
Correct !!! 3765  th article is classified as Business   ,actually is  Business  
Correct !!! 3766  th article is classified as Business   ,actually is  Business  
Correct !!! 3767  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3768  th article is classified as World      ,actually is  World     
Correct !!! 3769  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3770  th article is classified as Business   ,actually is  Business  
Correct !!! 3771  th article is classified as Business   ,actually is  Business  
Correct !!! 3772  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3773  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3774  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3775  th article is classified as World      ,actually is  World     
Wrong   !!! 3776  th article is classified as Business   ,actually is  Sci/Tech  
Correct !!! 3777  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Wrong   !!! 3778  th article is classified as World      ,actually is  Sci/Tech  
Correct !!! 3779  th article is classified as Business   ,actually is  Business  
Correct !!! 3780  th article is classified as Business   ,actually is  Business  
Correct !!! 3781  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3782  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3783  th article is classified as World      ,actually is  World     
Correct !!! 3784  th article is classified as World      ,actually is  World     
Correct !!! 3785  th article is classified as World      ,actually is  World     
Correct !!! 3786  th article is classified as World      ,actually is  World     
Correct !!! 3787  th article is classified as World      ,actually is  World     
Correct !!! 3788  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3789  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3790  th article is classified as Business   ,actually is  Business  
Correct !!! 3791  th article is classified as World      ,actually is  World     
Correct !!! 3792  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3793  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3794  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3795  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3796  th article is classified as Business   ,actually is  Business  
Wrong   !!! 3797  th article is classified as Sci/Tech   ,actually is  Business  
Wrong   !!! 3798  th article is classified as World      ,actually is  Business  
Correct !!! 3799  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3800  th article is classified as World      ,actually is  World     
Correct !!! 3801  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3802  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3803  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3804  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3805  th article is classified as Business   ,actually is  Business  
Wrong   !!! 3806  th article is classified as Sports     ,actually is  World     
Correct !!! 3807  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3808  th article is classified as Business   ,actually is  Business  
Correct !!! 3809  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3810  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3811  th article is classified as World      ,actually is  World     
Correct !!! 3812  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3813  th article is classified as Business   ,actually is  Business  
Wrong   !!! 3814  th article is classified as Sci/Tech   ,actually is  Business  
Correct !!! 3815  th article is classified as World      ,actually is  World     
Correct !!! 3816  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3817  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3818  th article is classified as Business   ,actually is  Business  
Correct !!! 3819  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Wrong   !!! 3820  th article is classified as Sci/Tech   ,actually is  Business  
Wrong   !!! 3821  th article is classified as Business   ,actually is  Sports    
Correct !!! 3822  th article is classified as World      ,actually is  World     
Correct !!! 3823  th article is classified as Business   ,actually is  Business  
Correct !!! 3824  th article is classified as Business   ,actually is  Business  
Correct !!! 3825  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3826  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3827  th article is classified as Business   ,actually is  Business  
Correct !!! 3828  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3829  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3830  th article is classified as Business   ,actually is  Business  
Correct !!! 3831  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3832  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3833  th article is classified as World      ,actually is  World     
Correct !!! 3834  th article is classified as World      ,actually is  World     
Wrong   !!! 3835  th article is classified as Business   ,actually is  Sci/Tech  
Correct !!! 3836  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3837  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3838  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3839  th article is classified as World      ,actually is  World     
Correct !!! 3840  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3841  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3842  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3843  th article is classified as Business   ,actually is  Business  
Correct !!! 3844  th article is classified as World      ,actually is  World     
Correct !!! 3845  th article is classified as World      ,actually is  World     
Correct !!! 3846  th article is classified as World      ,actually is  World     
Correct !!! 3847  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3848  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3849  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3850  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3851  th article is classified as World      ,actually is  World     
Correct !!! 3852  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3853  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3854  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3855  th article is classified as Business   ,actually is  Business  
Correct !!! 3856  th article is classified as World      ,actually is  World     
Wrong   !!! 3857  th article is classified as Business   ,actually is  World     
Correct !!! 3858  th article is classified as Business   ,actually is  Business  
Correct !!! 3859  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3860  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3861  th article is classified as World      ,actually is  World     
Correct !!! 3862  th article is classified as Business   ,actually is  Business  
Correct !!! 3863  th article is classified as Business   ,actually is  Business  
Correct !!! 3864  th article is classified as World      ,actually is  World     
Correct !!! 3865  th article is classified as Business   ,actually is  Business  
Correct !!! 3866  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3867  th article is classified as Business   ,actually is  Business  
Correct !!! 3868  th article is classified as Business   ,actually is  Business  
Correct !!! 3869  th article is classified as Business   ,actually is  Business  
Correct !!! 3870  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3871  th article is classified as Business   ,actually is  Business  
Correct !!! 3872  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3873  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3874  th article is classified as World      ,actually is  World     
Correct !!! 3875  th article is classified as World      ,actually is  World     
Correct !!! 3876  th article is classified as Business   ,actually is  Business  
Correct !!! 3877  th article is classified as World      ,actually is  World     
Correct !!! 3878  th article is classified as World      ,actually is  World     
Correct !!! 3879  th article is classified as World      ,actually is  World     
Correct !!! 3880  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3881  th article is classified as Business   ,actually is  Business  
Correct !!! 3882  th article is classified as Sports     ,actually is  Sports    
Wrong   !!! 3883  th article is classified as Sci/Tech   ,actually is  World     
Correct !!! 3884  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3885  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3886  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3887  th article is classified as World      ,actually is  World     
Wrong   !!! 3888  th article is classified as Business   ,actually is  Sci/Tech  
Wrong   !!! 3889  th article is classified as World      ,actually is  Sci/Tech  
Correct !!! 3890  th article is classified as Business   ,actually is  Business  
Wrong   !!! 3891  th article is classified as Sci/Tech   ,actually is  Business  
Correct !!! 3892  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3893  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3894  th article is classified as World      ,actually is  World     
Correct !!! 3895  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3896  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 3897  th article is classified as Sports     ,actually is  Sports    
Correct !!! 3898  th article is classified as World      ,actually is  World     
Correct !!! 3899  th article is classified as Sports     ,actually is  Sports    
